message_id,raw_text,clean_text,channel,language,sender_id,receiver_id,sender_role,timestamp,attack_label,manipulation_tactic,intent_stage,source_dataset,confidence_label
4ba44359-7444-40cf-9057-ab96f18b06b6,Hi mom we might be back later than  &lt;#&gt;,Hi mom we might be back later than &lt;#&gt;,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
534ea470-804f-4fa5-bb6c-fe8fb9483008,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
f7008e78-dda3-4fcb-a3ac-0cb395596784,"Lol, oh you got a friend for the dog ?","Lol, oh you got a friend for the dog ?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6655c4dd-5f2f-4f6f-b431-df8198b03a70,"Ok., is any problem to u frm him? Wats matter?","Ok., is any problem to u frm him? Wats matter?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3e592834-a078-4e91-940b-0cb6a2637e9b,"K I'll head out in a few mins, see you there","K I'll head out in a few mins, see you there",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a25c8f80-7fa5-49a6-8d65-1ebc34fbc24d,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
98e7dc9a-f043-4044-a976-a81d62abe884,I cant pick the phone right now. Pls send a message,I cant pick the phone right now. Pls send a message,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
dc4d4f3c-a8a3-4d39-9af8-c30bf5ebb44c,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5b6ee63b-5d8c-4207-9230-a2f615295572,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
0163b9bd-e619-4b2f-a60a-0329928e11d6,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022","Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
71d13509-c111-4863-9a4e-c5f26d4cf350,Somebody set up a website where you can play hold em using eve online spacebucks,Somebody set up a website where you can play hold em using eve online spacebucks,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
469301ff-e1f7-46b7-aee2-6097f5e3333f,Its sunny in california. The weather's just cool,Its sunny in california. The weather's just cool,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f13cb88a-26fe-409a-8b57-0ff5f265c79c,You have 1 new message. Call 0207-083-6089,You have 1 new message. Call 0207-083-6089,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
b3b02c73-0d7b-4403-8e28-494776db1417,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad","I can make it up there, squeezed &lt;#&gt; bucks out of my dad",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c3321572-1534-4665-85a3-c2d4ebf85ec4,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6d166d8b-09f0-4a74-ad40-5d4c5916cc9d,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b83965f6-37e4-4fc3-ba9d-c9cb434afe1b,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
142782bd-854d-4a5e-bbf4-9b98c7cf2a12,I'm at work. Please call,I'm at work. Please call,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
30f534d0-db7a-4ff3-b863-94e0f23fed19,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,I will be gentle baby! Soon you will be taking all &lt;#&gt; inches deep inside your tight pussy...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
91f4abf6-5606-45e6-8ed3-f53476023680,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9d73cee1-d821-4864-b5e4-93eeeaac3e61,Ok.ok ok..then..whats ur todays plan,Ok.ok ok..then..whats ur todays plan,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c73f56d4-c993-4d26-8311-0fee079bb1fd,Nt joking seriously i told,Nt joking seriously i told,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
85008532-4f82-43cb-a203-9568205e2666,Watching ajith film ah?,Watching ajith film ah?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6bf8b835-923a-4afe-8247-680ee2ff3ec1,Ooooooh I forgot to tell u I can get on yoville on my phone,Ooooooh I forgot to tell u I can get on yoville on my phone,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9c20b642-bb4d-4568-bd18-c4b17ff86cb1,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!","All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0550aa18-afd3-4a26-9c23-7216732e9364,I dont know exactly could you ask chechi.,I dont know exactly could you ask chechi.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f9331c79-f116-47ac-b1f5-2eb646d46271,Dunno lei shd b driving lor cos i go sch 1 hr oni.,Dunno lei shd b driving lor cos i go sch 1 hr oni.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
163aeb88-821c-4242-a9ea-bd7b62f09fae,As in i want custom officer discount oh.,As in i want custom officer discount oh.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
768b8ef0-fdb2-47bc-92f5-f2cb1eb6795e,That's necessarily respectful,That's necessarily respectful,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
eac1978a-6d9a-43a3-ae09-3653185458de,Hi. Hope you had a good day. Have a better night.,Hi. Hope you had a good day. Have a better night.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9cb2b805-127f-48f6-a21f-7a51dd929aed,And he's apparently bffs with carly quick now,And he's apparently bffs with carly quick now,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
040d1147-f7eb-4841-98e9-694afa4f2e63,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,HARD BUT TRUE: How much you show &amp; express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
33d32bf2-03f3-4dc7-aeec-40bfacc66f1f,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
28fc38e8-76aa-4a9b-9268-88e9356ea36c,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
df6d1a78-1fc5-4d05-b88e-9bef4f711d52,So gd got free ice cream... I oso wan...,So gd got free ice cream... I oso wan...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a2df4a29-08bd-4570-992e-5ea1683245e2,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,Pls give her prometazine syrup. 5mls then &lt;#&gt; mins later feed.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ab67dc1e-4d6c-4637-9816-45ea10fb3fc4,So how many days since then?,So how many days since then?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8bdd83f5-9aab-4e2f-9713-e2f50dec721e,Dear are you angry i was busy dear,Dear are you angry i was busy dear,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d40710d9-fbb5-4316-9689-b56a4f11ed93,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e504a689-adb2-4862-a889-33dd7004916e,... Are you in the pub?,... Are you in the pub?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ac57fb66-3398-41dd-b863-7ac7acf507c5,There is a first time for everything :),There is a first time for everything :),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6047d600-b2da-47da-aa18-2c2dac90a7d4,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?","Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1dba7f44-ea81-469b-a991-7c91c594842d,I ask if u meeting da ge tmr nite...,I ask if u meeting da ge tmr nite...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
07d4f730-619a-4af0-9310-435aa064f9f0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
151c03cb-5b6f-41f6-991d-dc5eab3b74b4,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
319a84c9-b3e6-412d-9d02-ecbdb38f9cf0,East coast,East coast,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e7f34a6d-463e-49c9-a22c-775575a86c5c,You should get more chicken broth if you want ramen unless there's some I don't know about,You should get more chicken broth if you want ramen unless there's some I don't know about,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
93f5c181-0272-4d02-851b-43a00a98d84c,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2a5864d1-aeef-4cfe-941a-8f840a86a9b2,Nope. I just forgot. Will show next week,Nope. I just forgot. Will show next week,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c17bae50-ef9e-43f3-aba2-db27988145b3,So how are you really. What are you up to. How's the masters. And so on.,So how are you really. What are you up to. How's the masters. And so on.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6223cca6-950e-4f6f-ba7c-9cd436ca4009,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
88bae3b0-eaaf-4ad9-9b2c-22e2d7aba48e,I dont know oh. Hopefully this month.,I dont know oh. Hopefully this month.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
fca839a7-433c-4203-ab93-6fb5d2390bcc,"Hi elaine, is today's meeting confirmed?","Hi elaine, is today's meeting confirmed?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
47bc7d19-2f53-43ee-8e32-57ce73f52221,Ok k..sry i knw 2 siva..tats y i askd..,Ok k..sry i knw 2 siva..tats y i askd..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c11cd80c-f6be-4844-8829-d03161630b29,"Sorry, I'll call later","Sorry, I'll call later",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7c872f0e-527c-4213-a50a-6efc0126499c,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
bd98e81b-8877-4685-8be0-cfc9d1b81971,Otherwise had part time job na-tuition..,Otherwise had part time job na-tuition..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8d8ab86b-f151-4f67-a731-b794b4ddebf9,Oh yeah! And my diet just flew out the window,Oh yeah! And my diet just flew out the window,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d2a2a747-8073-4964-b473-077c238227e9,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
b3f389aa-fbdf-425c-8ea0-d24d8dc4d60a,You didnt complete your gist oh.,You didnt complete your gist oh.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
215b81d8-0e6e-4a51-9fcf-2ffd01e3b130,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can","Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
4eee571c-fd27-4630-b84d-2ca9c7af9b99,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around","If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
31e10d15-a4e0-4aeb-80b7-25a5b68ae53a,If I was I wasn't paying attention,If I was I wasn't paying attention,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a6fc781e-056b-4ea9-803d-49d19d3beac7,Thanx a lot 4 ur help!,Thanx a lot 4 ur help!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
4916a01d-635f-4a74-b059-e1bd29f9215f,You're gonna have to be way more specific than that,You're gonna have to be way more specific than that,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
353f63cb-4d6a-484a-8f68-1bdcb5db7c73,Jesus armand really is trying to tell everybody he can find,Jesus armand really is trying to tell everybody he can find,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0f1114ef-56df-4250-9965-4d25e964db08,I'm wif him now buying tix lar...,I'm wif him now buying tix lar...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
464c9a82-382b-4fb6-8b73-db47e67ed175,Mode men or have you left.,Mode men or have you left.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6694ce63-da8e-411a-9fc0-dca12660e8ce,Am slow in using biola's fne,Am slow in using biola's fne,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e1e2ce2b-765b-44cd-9b0b-21648a4c129e,"""What are youdoing later? Sar xxx""","""What are youdoing later? Sar xxx""",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
800eb77d-30ac-405a-897c-73c76a77eae8,Hey i've booked the 2 lessons on sun liao...,Hey i've booked the 2 lessons on sun liao...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
19bd745c-3939-4f3c-b8d0-b4f1337e1f96,Thank you. do you generally date the brothas?,Thank you. do you generally date the brothas?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0dfa1d24-c74b-4ded-bece-3f31e20444f2,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x","By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7d69d2fb-9d7b-4ac2-bd22-25b02e10d98a,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!","I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
22c72356-261e-4027-8cc3-dc849c84ae3b,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
6779b03e-85f7-49ca-a017-79eed860bb5d,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6fd2017b-8f80-47db-be7a-28bcfbc882cd,"And that's fine, I got enough bud to last most of the night at least","And that's fine, I got enough bud to last most of the night at least",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1b0d9ce0-9e26-49f8-b32a-72b17f0dba1c,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8de28bab-d36f-4aa2-9fa0-be014fda8562,So that takes away some money worries,So that takes away some money worries,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a6558c56-fcda-4185-9cc5-c2476c1ac7c0,"aight we can pick some up, you open before tonight?","aight we can pick some up, you open before tonight?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
32b47313-e9b9-41d3-b392-cacbc4f9aaa0,"Latest News! Police station toilet stolen, cops have nothing to go on!","Latest News! Police station toilet stolen, cops have nothing to go on!",sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
92b287ea-2c42-4ada-a14e-53443cff37da,Sac needs to carry on:),Sac needs to carry on:),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
69e6df22-2889-4536-a52e-9b9d0dd16695,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f2ffa7ff-a49a-423f-b54f-7032764caacd,What???? Hello wats talks email address?,What???? Hello wats talks email address?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a45398fd-7ba3-4886-8072-c9cf66eec2e9,Except theres a chick with huge boobs.,Except theres a chick with huge boobs.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b57fa0c2-ce9e-484e-8851-eeea492b7fab,Im just wondering what your doing right now?,Im just wondering what your doing right now?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6da70cb3-d82b-4324-bf10-de8baecc0fb9,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c60cac21-057b-4295-b595-ddcb6cbe40e9,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""","""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""",sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
9fc8b29d-5095-46d5-b897-aaa9ffde9863,Arun can u transfr me d amt,Arun can u transfr me d amt,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
624d190a-4e60-492f-98d6-21078012ffe0,"Sorry, I'll call later","Sorry, I'll call later",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
074dad1b-2e64-4441-93ef-532506cdfbcb,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5addc297-c8a7-417d-a5d4-4a7d31127e62,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
69dcfb67-e91f-475d-a5e0-a8937155dddd,Ok i thk i got it. Then u wan me 2 come now or wat?,Ok i thk i got it. Then u wan me 2 come now or wat?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c5e5c2d5-a0e8-45e9-b6aa-ee5a76defe84,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
a206397b-cd01-4dd6-a027-e96094b6664a,U GOIN OUT 2NITE?,U GOIN OUT 2NITE?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a31ce3e4-3a99-4863-86ab-9fa70f359a5f,I will treasure every moment we spend together...,I will treasure every moment we spend together...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
42e86f51-8c13-4ba2-ac06-57540a63e58c,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
c9b12e83-3c0a-4a0f-be88-08fd20097594,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
812c8380-91d1-4dc4-8aa4-a5b1d7e84777,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
cadaddfd-dd82-49b5-860f-a6f584c71cad,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm","URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
36e5d43b-605d-406e-960e-92636a5b28d5,Ok lor.,Ok lor.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1ee2992f-15c9-45d6-ad00-6a58aa756a93,I thought slide is enough.,I thought slide is enough.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
4fc8a833-40fd-47c0-9680-6d6d85baffa2,Yup,Yup,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
cba3c79f-14de-4200-9c0c-37930ed555f6,Well obviously not because all the people in my cool college life went home ;_;,Well obviously not because all the people in my cool college life went home ;_;,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
42e6d4a5-12ba-4f34-b24e-86bf8f799e5c,Ok lor ü reaching then message me.,Ok lor ü reaching then message me.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7fc3881d-99f7-484d-9cf5-e464874e7d4f,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ca45375c-fa39-401f-b495-7b38a48932df,Dhoni have luck to win some big title.so we will win:),Dhoni have luck to win some big title.so we will win:),sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
7e347e41-7bc5-4e4e-8e6c-b36965afd4e7,Yes princess! I want to please you every night. Your wish is my command...,Yes princess! I want to please you every night. Your wish is my command...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
11a3a6b1-755a-4acc-933f-6a4d3c28da71,What Today-sunday..sunday is holiday..so no work..,What Today-sunday..sunday is holiday..so no work..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6362777c-4eaa-4efe-8122-fd947e3c7c0a,No probably  &lt;#&gt; %.,No probably &lt;#&gt; %.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b2960183-c8a7-4a9c-bf72-024ff0e2ddd5,Really do hope the work doesnt get stressful. Have a gr8 day.,Really do hope the work doesnt get stressful. Have a gr8 day.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
285c5a42-6067-4c69-b7fa-5381c20e7591,Have you seen who's back at Holby?!,Have you seen who's back at Holby?!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6cc3eb1c-2e96-4226-8155-709bce5197a3,Shall call now dear having food,Shall call now dear having food,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
a67bc22b-c09c-4df5-a059-6e29af0bcd16,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
b8b128cb-8875-4da4-bfc9-c75aea11fe65,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e13c5bfd-5945-4f37-9c6e-e0de41aea23d,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",", , and picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
